SP.ADO.TFRT,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,SH.IMM.MEAS,SI.DST.FRST.20,NY.GDP.DEFL.KD.ZG,SP.DYN.LE00.IN,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,SP.URB.GROW
33.0912,..,..,6.891034877,..,8842.379331,3763.814483,2.16,97060.99609,42745329732,-1.090799329,12160,13590,42486226209,47484731100,82,..,0.890336006,76.03170732,2.256336694,2.097981237,10.6,..,..,651125366.2,13.2737078,..,3495100,..,..,0.1,..,..,102.56854,0.99676,91.79809,..,267710,..,..,5.090113659
33.398,..,..,7.10204151,..,8636.633916,3808.477221,2.12,97542.00195,41649829860,1.094746331,12050,13950,42559340420,49276572145,82,..,2.000496279,76.12439024,2.069366229,2.860257577,10,118016,..,602392150.9,13.41270746,1.041735384,3531700,..,..,0.1,..,..,100.93142,0.99109,94.26589,..,267710,..,..,1.221706101
32.6908,..,..,7.471145513,..,8909.355579,3967.87134,2.05,98022.99805,46775620817,6.391635362,12360,14810,44154360610,52908673198,85,..,1.479583047,76.43414634,1.899123846,4.034267144,9.5,..,..,832968261.7,13.56651855,1.140231107,3572200,..,..,0.1,..,..,100.16312,0.99787,101.95527,..,267710,..,..,1.317481583
31.9836,..,95,7.370467403,..,8927.900552,4055.200552,2,98504.00391,55314732279,5.118399514,13400,15930,48522463879,57676948330,87,..,1.907805923,76.88292683,1.82870806,6.60175493,9.1,..,..,1154772705,13.74805363,1.329237335,3620000,..,..,0.1,..,..,100.03378,1.01171,109.47361,..,267710,..,..,1.505046766
31.2764,..,100,7.386109054,75,9106.822018,4053.690586,1.99,98985,63918703507,4.722226585,15280,16780,56140582637,61648547733,84,..,1.430951208,76.73414634,1.815347846,9.932145757,8.7,..,..,1651630371,13.9508564,1.464363787,3673400,..,..,0.1,..,..,101.5194,0.98994,113.44566,..,267710,..,..,1.63867332
30.5692,..,..,7.674956324,..,9072.883173,4131.236334,1.96,99465.99609,70140835299,3.621083314,16730,17090,62424342878,63776439841,92,..,1.384078808,76.78780488,1.781881485,13.25675905,8.4,..,..,2039780396,14.17340777,1.582661927,3732000,..,..,0.1,..,..,100.21506,1.02645,115.62929,..,267710,..,..,1.754334676
29.862,..,..,8.204273662,..,9090.524423,4258.756777,1.96,99947.00195,66075143415,2.043729346,17160,17990,64896431983,68026761030,99,..,1.59718273,77.33414634,1.703970844,15.08916251,8.1,42584,..,1010340271,14.36063955,1.312358286,3781300,..,..,0.1,..,..,101.45097,1.0232,114.78357,..,267710,..,..,1.40683085
29.2338,..,..,7.871314024,..,9125.032765,4162.869201,1.89,100427.998,56227169851,0.79193718,15780,18460,60216997210,70414333023,81,..,1.117828836,78.08536585,1.695280175,20.87752189,7.8,..,..,259445526.1,14.48862557,0.887279889,3815000,..,..,0.1,..,..,101.8014,1.0301,112.55697,..,267710,..,..,0.980491145
28.6056,..,92,8.510851608,..,9138.744752,4307.930432,1.97,100909.0039,58762260626,5.455878289,15040,19350,57681883988,74201589506,83,..,0.510147839,77.8902439,1.619342018,36.53620057,7.6,..,..,257530822.8,14.56496145,0.525484536,3835100,..,..,0.1,..,..,100.5263,1.02766,111.26162,..,267710,..,..,0.618610757
27.9774,..,97.3,8.549394199,..,9384.348187,4430.227856,1.98,101390,52623281957,2.903323747,14080,20300,54316879150,78307273346,85,..,2.851611814,78.63658537,1.668742107,39.95854884,7.4,..,..,215300354.6,14.65079184,0.587564086,3857700,..,..,0.1,..,..,99.54072,1.03322,110.76227,..,267710,..,..,0.680613208
27.3492,..,96.6,8.87715449,..,9417.343126,4407.618864,1.97,101477.998,53872425917,3.469375717,13810,21360,53594273488,82896112657,85,..,3.802791654,78.69268293,1.581301424,58.54757489,7.2,..,..,218798054.7,14.73738179,0.589286035,3880500,..,..,0.1,..,..,97.79587,..,111.72712,..,267710,28.55763254,..,0.68110042
26.721,0.960244648,99.2,8.408514119,..,9526.655692,4337.380524,1.89,101565.9961,66627729311,4.68031972,14170,22130,55967778015,87389067382,84,..,0.330176376,78.84634146,1.454409845,61.79340665,7,134629,..,232521812.1,14.99563252,1.737174864,3948500,..,..,0.1,..,..,97.38499,1.05998,116.0867,..,267710,28.20805365,..,1.807980167
27.397,..,98.2,8.46272795,..,9407.032181,4197.593862,1.93,101654.0039,88250885550,4.563096814,16970,22830,68322299775,91935081408,84,..,2.230330801,79.14634146,1.443139199,64.61848367,6.9,..,..,290415929.7,15.29451977,1.973558544,4027200,..,..,0.1,..,..,98.43256,1.05522,118.77449,..,267710,29.24813843,..,2.043170657
28.073,..,94,8.453612477,..,9666.299694,4239.645749,1.98,101742.002,1.04E+11,4.03388787,21500,23670,87900692547,96741486060,83,..,2.812427232,79.54878049,1.341780737,74.18321268,6.7,..,..,322273181.3,15.5235274,1.486219082,4087500,..,..,0.1,..,..,98.53342,1.02987,116.58678,..,267710,29.25793128,..,1.555790266
28.749,..,94,8.258489562,..,9673.673771,4095.143085,1.97,101830,1.15E+11,3.321402945,25440,24020,1.05E+11,99289747948,82,..,2.031699842,79.85121951,1.277093389,85.36147441,6.6,..,..,352035937.8,15.69974555,1.12877351,4133900,..,..,0.1,..,..,99.71795,1.02974,120.24765,..,267710,30.31290683,..,1.198297255
29.425,..,97.9,7.992808632,..,9700.090809,4047.318023,2.01,101765.9961,1.12E+11,2.843982311,26400,25900,1.10E+11,1.08E+11,82,..,2.70995773,80.04878049,1.385521834,90.83592299,6.5,..,..,334684335.5,15.89229425,1.21898486,4184600,..,..,0.1,..,..,100.18019,1.0231,118.43106,..,267710,31.96581296,..,1.287272925
30.101,1.500917431,95.7,7.963774563,..,9640.607983,4054.495004,2.18,101702.002,1.37E+11,3.01311169,28160,27290,1.19E+11,1.15E+11,79,..,5.385327049,80.15121951,1.355047876,100.4290291,6.4,62413,..,383652892.2,16.0411682,0.932407688,4223800,..,..,0.1,..,..,100.60348,1.01343,119.35342,..,267710,30.08199266,..,0.862952376
28.6666,..,96.7,8.029041035,..,9556.317198,4082.723367,2.19,101637.998,1.33E+11,-1.008893966,28670,27700,1.22E+11,1.18E+11,86,..,2.517871326,80.35121951,1.264945463,107.9904772,6.3,..,..,421363024.5,16.17788918,0.848701402,4259800,..,..,0.1,..,..,100.97975,1.02653,117.09836,..,267710,31.49015389,..,0.779170376
27.2322,..,96.7,7.527296054,..,9403.848836,4073.238042,2.13,101574.0039,1.21E+11,-0.213698243,29700,29440,1.28E+11,1.27E+11,89,..,2.662721872,80.70243902,1.37026216,108.7123211,6.2,..,..,331041414.5,16.34043523,0.999728031,4302600,..,..,0.1,..,..,101.06332,1.01783,124.66021,..,267710,29.59184625,..,0.93018233
25.7978,..,96.2,7.305005861,..,9601.903142,4225.094582,2.17,101510,1.47E+11,1.539245616,29690,29700,1.29E+11,1.29E+11,91,..,3.139813729,80.70243902,1.379426618,107.7787912,6.1,..,..,370502945.3,16.52310964,1.111726056,4350700,..,..,0.1,..,..,101.11094,1.02847,119.06472,..,267710,26.06159031,..,1.04210166
24.3634,..,96.7,7.185948221,..,9458.485401,4177.025547,2.09,101512.002,1.68E+11,2.334200273,32260,31250,1.41E+11,1.37E+11,93,..,2.429811166,80.90487805,1.294277259,109.0823998,6.1,..,..,455316355.6,16.64957654,0.762479795,4384000,..,..,0.1,..,..,99.77766,1.03596,118.50483,..,267710,25.55528881,..,0.692820855
22.929,1.590519878,..,7.747276831,..,9360.949162,4357.809714,2.1,101514.0039,1.76E+11,2.225965504,36720,31610,1.62E+11,1.39E+11,92,..,-0.236101013,81.15609756,1.212595139,110.1498795,6,90895,..,461782564.2,16.74110364,0.548220797,4408100,..,..,0.1,..,..,98.34792,1.03803,117.10613,..,267710,26.82136875,..,0.619042484
22.1972,..,..,7.531957408,..,9089.619774,4360.305936,2.01,101515.9961,1.91E+11,2.575385988,39900,34790,1.77E+11,1.55E+11,92,..,4.290164131,81.40731707,1.196636808,105.4771313,6,..,..,459239108.4,16.87022901,0.768347998,4442100,..,..,0.1,..,..,97.944,1.04204,115.2617,..,267710,26.6464712,..,0.837960847
21.4654,1.590519878,96.6,7.686575825,..,9026.321041,4559.892232,1.92,101517.998,2.01E+11,3.715533071,41650,35760,1.88E+11,1.61E+11,93,..,0.333226418,81.40487805,1.177965701,111.6577964,6,..,..,304777035.8,17.12696062,1.510339485,4509700,..,..,0.1,..,..,97.6213,1.03816,115.38464,..,267710,26.82236744,..,1.579898365
20.7336,..,96.3,..,..,..,4444.725287,1.99,101520,1.77E+11,3.584704514,40600,36210,1.87E+11,1.66E+11,93,..,1.332581002,81.45682927,1.14918881,121.3557518,6,..,..,284950344.1,17.45357184,1.889045125,4595700,..,..,0.1,..,..,97.94278,1.0359,114.74609,..,267710,27.46937792,..,1.958559292
20.0018,..,..,..,..,..,..,1.87,101522.002,1.88E+11,3.645798978,39410,37870,1.85E+11,1.78E+11,92,..,2.460579986,81.61243902,1.17914952,130.9219373,5.9,..,..,274077437.9,17.82385781,2.099356886,4693200,..,..,0.1,..,..,98.82145,1.0378,114.35969,..,267710,27.39266309,30.47868878,2.167680675
19.27,..,..,..,..,..,..,1.81,..,2.03E+11,3.128460789,38470,38870,1.84E+11,1.86E+11,93,..,2.453699251,81.65853659,1.20846329,136.1113084,5.8,74403,..,464683904.8,18.20629676,2.122962382,4793900,..,..,0.1,..,..,99.97476,1.03759,114.59004,..,267710,27.76920602,30.50506322,2.199327454
18.6046,..,..,..,..,..,..,1.71,..,2.05E+11,2.773571015,40640,39410,1.99E+11,1.93E+11,92,..,1.068732171,81.85853659,1.161388402,134.9319679,5.7,..,..,452514256.4,18.55417569,0.977703457,4841000,..,..,0.1,..,..,..,..,..,..,267710,28.31879913,30.50506322,1.06093828
44.8286,..,..,8.582936643,..,1825.62565,3063.554271,3.453,..,18577668272,..,..,..,..,..,..,..,..,70.81707317,2.36954514,0,24.9,..,..,..,..,2.266911543,10276477,..,..,..,..,..,..,..,..,..,..,..,..,2.783396495
45.0668,..,..,8.641569017,..,1947.152533,3115.787084,3.54,..,19652816665,2.485789429,..,..,..,..,..,..,3.221448282,70.97317073,2.415139854,..,24.3,..,..,..,1.364565299,1.989740046,10483000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.493807993
45.305,..,..,8.835688047,..,2012.660585,3172.974865,3.442,..,19892485161,1.295906081,1870,..,20091566457,..,..,..,-0.075416558,70.94243902,2.36369537,..,23.7,384343,..,..,1.398279161,2.440639401,10742000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.790282524
45.9764,..,..,9.226439909,..,2211.689498,3284.050959,3.332,..,21507447643,6.214617911,1970,..,21534089386,..,..,..,1.792443692,70.91170732,2.446634639,..,23.2,..,..,..,1.425354386,1.917816478,10950000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.261393407
46.6478,..,..,9.759073431,..,2417.211427,3349.414167,3.146,..,23764139321,6.978533508,2100,..,23475986680,..,..,..,3.284838635,70.88097561,2.648242797,..,22.7,..,..,..,1.453601135,1.96235442,11167000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.302334838
47.3192,..,..,10.62232139,..,2625.219529,3463.215578,2.977,..,25936835032,5.983562611,2270,..,25820211948,..,..,..,2.980827153,70.8502439,2.952292962,0,22.3,..,..,..,1.482368561,1.959716895,11388000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.292525804
47.9906,..,..,10.32809244,..,2765.084542,3546.53798,2.881,..,27268451114,2.382546092,2340,..,27277825441,..,..,..,2.687496219,70.8195122,3.451382904,..,22.1,..,..,..,1.516603101,2.283184382,11651000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.610086223
48.662,..,..,10.9556248,..,2969.48894,3692.80795,2.848,..,30397580916,6.302517211,2530,..,29901414108,..,..,..,4.866072885,70.86926829,3.793763967,..,22,806193,..,..,1.535868164,1.262276888,11799000,..,..,..,..,..,..,..,..,..,7741220,..,..,1.462465186
48.6296,..,..,11.21016771,..,3102.006828,3763.558415,2.888,..,32665472057,5.095880782,2730,..,32731210321,..,..,..,2.250212966,70.91902439,3.837273585,..,21.9,..,..,..,1.563203728,1.764158656,12009000,..,..,..,..,..,..,..,..,..,7741220,..,..,1.961546446
48.5972,..,..,11.60055435,..,3329.609394,3792.934763,2.886,..,36628961810,7.044232418,2970,..,36442393060,..,..,..,4.754430092,70.96878049,3.38591988,..,21.7,..,..,..,1.596266743,2.09302301,12263000,..,..,..,..,..,..,..,..,..,7741220,..,..,2.288842506
48.5648,..,..,11.80289054,..,3609.978412,4063.41137,2.859,..,41271138985,7.172207036,3270,..,40863393360,..,..,..,5.133148489,71.01853659,2.966035577,0,21.5,..,..,180320037.8,1.628028065,1.970188879,12507000,..,..,..,..,..,..,..,81.09338,..,7741220,..,..,2.164424882
48.5324,..,..,11.80911757,..,3751.642576,3989.629744,2.961,..,45149512823,4.003723519,3470,..,44845763945,..,..,..,5.185948108,71.06829268,2.763151709,..,21,..,..,176046508.8,1.684000885,3.380293537,12937000,..,..,..,..,..,111.19781,..,..,..,7741220,..,..,3.571776532
48.5,..,..,11.95163155,..,3880.928891,4035.206344,2.744,..,51967289720,3.912656294,3880,..,51129355415,..,..,..,6.188990924,71.45756098,2.685620605,..,20.3,259531,..,228958923.3,1.715241529,1.838146263,13177000,..,..,..,..,..,110.64366,..,..,..,7741220,17.86709828,..,2.02807808
45.1672,..,..,12.77968685,..,4230.343797,4264.271226,2.491,..,63737347854,2.613393888,4640,..,62119571110,..,..,..,8.983063493,71.84682927,2.379346796,..,19.4,..,..,280555023.2,1.741665907,1.528816914,13380000,..,..,..,..,..,110.00005,..,..,..,7741220,17.04424387,..,1.716023039
41.8344,..,..,12.55966873,..,4578.882169,4294.161626,2.397,..,88831245394,4.103552215,5940,..,81487787142,..,..,..,16.38128778,72.23609756,2.262802699,..,18.4,..,..,308759124.8,1.786313995,2.531220259,13723000,..,..,..,..,..,105.23748,..,..,..,7741220,18.08468277,..,2.718077645
38.5016,..,..,12.65989981,..,4781.616641,4345.871446,2.148,..,97170558514,1.349972817,7210,..,1.00E+11,..,..,..,16.48888644,72.62536585,2.267315593,0,17.3,..,..,286614196.8,1.808442784,1.231185888,13893000,..,..,..,..,..,108.18442,..,..,..,7741220,19.90218949,..,1.415341105
35.1688,..,..,12.41679178,..,4901.589111,4405.702986,2.06,..,1.05E+11,2.587639201,7850,..,1.10E+11,..,..,..,14.02025221,73.01463415,2.216612107,0,16.2,..,..,305269104,1.826666493,1.00265826,14033000,..,..,..,..,..,109.15713,..,..,..,7741220,20.32823125,..,1.185292023
31.836,..,..,13.23189614,..,5251.197858,4671.195674,2.007,..,1.10E+11,3.597509748,8070,..,1.15E+11,..,..,..,11.41811086,73.34439024,2.247202208,0,15.2,235744,..,326544830.3,1.84736342,1.12667268,14192000,..,..,..,..,..,111.21833,..,..,..,7741220,20.56227491,..,1.306618867
30.687,..,..,14.06985862,..,5416.283605,4629.618471,1.949,..,1.18E+11,0.896784694,8460,..,1.21E+11,..,..,..,8.235802918,73.67414634,2.21568857,0,14.4,..,..,415642852.8,1.868971532,1.162885259,14358000,..,..,..,..,..,112.32667,..,..,..,7741220,20.43290538,..,1.341338024
29.538,..,..,14.12909198,..,5665.977677,4683.853176,1.907,..,1.35E+11,4.04350392,9580,..,1.39E+11,..,..,..,8.634550113,74.00390244,2.192729371,0,13.6,..,..,495797180.2,1.889277951,1.08064227,14514000,..,..,..,..,..,111.89935,..,..,..,7741220,19.79727963,..,1.257605457
28.389,..,..,15.02491601,..,5915.260005,4737.482031,1.891,..,1.50E+11,3.034068216,10810,..,1.59E+11,..,..,..,10.01594997,74.33365854,2.248956904,0,13,..,..,631592773.4,1.912448095,1.21894271,14692000,..,..,..,..,..,111.07188,..,..,..,7741220,20.44144231,..,1.393262294
27.24,..,..,15.43250084,..,6153.346285,4694.676425,1.935,..,1.77E+11,3.33795895,11850,..,1.77E+11,..,..,7.7,9.525604285,74.66341463,2.296601945,0,12.5,..,..,740711547.9,1.943037892,1.586852569,14927000,1,..,..,..,..,109.6986,..,..,..,7741220,21.49307883,..,1.759696036
26.091,..,..,15.42493181,..,6391.290025,4817.489524,1.929,..,1.94E+11,3.32840049,12060,..,1.83E+11,..,..,..,11.7095513,74.90487805,2.393265216,0,12.2,453572,..,771140441.9,1.975710399,1.667535733,15178000,..,..,..,..,..,108.57697,..,..,..,7741220,21.61615817,..,1.632526846
25.0928,..,..,14.64008413,..,6366.126619,4555.146203,1.924,..,1.77E+11,-2.220458135,11570,..,1.78E+11,..,68,..,10.15780775,75.14634146,2.519811819,0,11.9,..,..,900273193.4,2.000572745,1.250548264,15369000,..,..,..,..,..,107.21483,..,..,..,7741220,21.74437108,..,1.216686431
24.0946,..,..,15.2209753,..,6699.562532,4651.712429,1.84,..,1.93E+11,4.581269491,12010,..,1.87E+11,..,68,..,7.863203181,75.38780488,2.505233651,0,11.6,..,..,956123474.1,2.023352381,1.132221845,15544000,..,..,..,..,..,106.43613,..,..,..,7741220,21.04340654,..,1.097189163
23.0964,..,..,15.3084102,..,7007.61518,4602.95653,1.923,..,1.80E+11,5.249240905,11990,..,1.89E+11,..,68,7.5,4.627898181,75.62926829,2.523268379,0,11.3,..,..,1009029114,2.051208622,1.367346075,15758000,1,..,..,..,..,104.89013,..,..,..,7741220,22.5435371,..,1.333468245
22.0982,..,..,14.98057315,76.1,7309.094541,4623.739075,1.868,..,1.82E+11,4.037247244,12280,..,1.97E+11,..,68,..,6.455740268,75.87073171,2.540429752,0,11,..,..,1053348999,2.085104721,1.638988867,16018400,..,..,..,..,..,105.43827,..,..,..,7741220,22.60989856,..,1.603928511
21.1,..,..,15.7469578,..,7525.685721,4772.370465,1.845,..,1.89E+11,2.553285416,12530,..,2.04E+11,..,68,..,7.052982861,76.15170732,2.372988832,0.027330866,10.6,654209,..,1396266846,2.117061297,1.520986626,16263900,..,..,..,..,..,105.86022,..,..,..,7741220,23.26466182,..,1.48591411
21.055,..,..,15.79616778,..,7800.534714,4702.841606,1.831,..,2.36E+11,5.740728599,14100,..,2.33E+11,..,77,..,7.209393684,76.43268293,2.161814883,0.192204655,10.2,..,..,1884704224,2.151985733,1.636206657,16532200,..,..,..,..,..,106.48903,..,..,..,7741220,23.17854827,..,1.602290122
21.01,..,..,16.51986292,..,8129.103625,5001.103102,1.838,..,2.99E+11,3.864709554,15560,..,2.62E+11,..,85,7.3,9.251755909,76.71365854,2.051827509,0.56556816,9.7,..,..,2402261230,2.188719524,1.69256678,16814400,0.7,..,..,..,..,106.6846,..,..,..,7741220,22.6900588,..,1.657470515
20.965,..,..,15.45288167,..,8527.228085,5061.508459,1.902,1285410,3.11E+11,3.570617421,17300,16720,2.95E+11,2.85E+11,86,..,6.095001343,76.99463415,2.07590586,1.090427418,9.2,..,..,2369583740,2.22135298,1.479978016,17065100,..,..,0.1,..,..,106.37172,..,..,..,7741220,22.47687908,..,1.444867463
20.92,..,100,15.12796621,..,8522.159222,4927.78159,1.849,1285710,3.25E+11,-0.397231659,18190,17070,3.14E+11,2.95E+11,86,..,3.039705857,77.27560976,2.168042858,1.695589799,8.7,..,..,2484919434,2.249847051,1.274577578,17284000,..,..,0.1,..,..,106.09681,..,..,..,7741220,22.37440829,..,1.239458624
20.875,..,99.3,15.31776851,..,8550.328665,4959.214919,1.888,1286010,3.25E+11,0.412529109,18500,17480,3.24E+11,3.06E+11,86,..,1.50224417,77.37804878,2.16874608,2.855965172,8.2,351078,..,1926091797,2.277312784,1.213390775,17495000,..,..,0.1,..,..,105.974,..,..,..,7741220,20.68104346,..,1.07512521
20.5906,..,99.3,15.7014518,..,8701.760344,5147.53665,1.859,1286310,3.12E+11,4.029408669,18860,18610,3.33E+11,3.29E+11,86,..,0.893858286,77.87804878,2.178029886,3.919740752,7.7,..,..,1101867798,2.299701912,0.978336681,17667000,..,..,0.1,..,..,105.87717,1.00047,134.35475,..,7741220,20.01826834,..,0.828135993
20.3062,..,99.4,15.57658628,..,8812.489499,5089.788967,1.842,1286610,3.22E+11,3.982695245,18830,19610,3.36E+11,3.50E+11,86,..,1.021177545,77.87804878,2.116598589,6.854499043,7.3,..,..,1276966675,2.32417375,1.058508842,17855000,..,..,0.1,..,..,105.82989,0.99644,132.61827,..,7741220,20.0445726,..,0.906907711
20.0218,..,99.3,15.59651881,66.7,8994.35591,5129.223661,1.822,1286910,3.67E+11,3.836059118,19250,20170,3.48E+11,3.65E+11,87,7.6,2.262768723,77.82926829,2.021312568,12.46035002,7,..,..,438888326.4,2.352420499,1.208019812,18072000,1,..,0.1,0,..,101.29127,0.99571,143.23387,..,7741220,21.21431474,..,1.055017505
19.7374,..,99.3,16.50180039,..,9108.29556,5393.580635,1.796,1287210,4.00E+11,3.878618462,20440,21190,3.74E+11,3.88E+11,87,..,2.695795639,78.07804878,1.930440067,21.93600108,6.8,..,..,517894423.7,2.383530974,1.313819299,18311000,..,..,0.1,..,..,101.58029,0.99755,148.636,..,7741220,21.92915453,..,1.159392068
19.453,4.477642276,99.3,16.51427321,..,9291.083869,5469.599989,1.778,1287510,4.35E+11,3.966496644,21900,22160,4.05E+11,4.10E+11,85,..,1.233268969,78.4804878,1.867334395,24.897736,6.6,388419,..,538747822.2,2.41034586,1.11872569,18517000,..,..,0.1,..,..,101.18403,1.01999,152.93597,..,7741220,22.43094161,..,0.964066498
18.9462,..,99.3,16.93569585,..,9783.442895,5553.653466,1.762,1287810,3.99E+11,4.576693783,21740,23430,4.07E+11,4.38E+11,82,..,1.272940947,78.63170732,1.871121813,26.45932342,6.4,..,..,501585257.2,2.435598714,1.042235716,18711000,..,..,0.1,..,..,100.92862,..,..,..,7741220,22.27200615,..,0.884967262
18.4394,..,99.3,17.19029769,..,10036.45778,5610.344711,1.755,1288110,3.89E+11,5.073585258,21430,24470,4.06E+11,4.63E+11,88,..,0.357060002,78.93170732,1.889235741,33.61154717,6.3,..,..,531812423.8,2.463585124,1.142505187,18926000,..,..,0.1,..,..,100.65884,..,..,..,7741220,22.47521128,..,0.984991171
17.9326,..,99.3,17.20060983,..,10193.91218,5644.064951,1.756,1288410,4.15E+11,3.933097026,21120,25570,4.04E+11,4.90E+11,91,..,2.57974147,79.23414634,1.829841913,45.08349055,6.2,..,..,518334052.9,2.493133567,1.192272323,19153000,..,..,0.1,..,..,100.72193,..,..,..,7741220,23.07689981,..,1.032138731
17.4258,..,99.3,16.73336743,..,10636.37769,5446.973214,1.739,1286010,3.78E+11,1.930882544,20110,26570,3.90E+11,5.16E+11,92,7.4,4.620808972,79.63414634,1.870093879,57.99526035,6.1,..,..,486744685.8,2.526977598,1.348358342,19413000,0.7,..,0.1,..,..,100.63978,..,..,..,7741220,24.94021836,..,1.187961067
16.919,4.369918699,99.3,17.37045177,70.8,10813.12273,5569.640992,1.756,1283610,3.95E+11,4.001377032,19990,27940,3.93E+11,5.49E+11,94,..,2.860394153,79.93658537,1.873964621,65.30467336,6,589282,..,465722534,2.558009971,1.220563785,19651400,..,..,0.1,..,..,101.54878,..,..,..,7741220,23.6166114,..,1.365523413
16.9552,..,99.3,16.90195895,..,10434.87439,5568.764941,1.748,1281210,4.66E+11,2.985940486,21120,28860,4.20E+11,5.74E+11,94,7.4,3.113574517,80.23902439,1.846289689,73.10883938,5.9,..,..,651572145.1,2.589771292,1.233996663,19895400,1,..,0.1,..,..,101.67431,..,..,..,7741220,24.36513684,..,1.377560815
16.9914,..,99.3,17.02651535,..,10554.81582,5598.088178,1.768,1278810,6.12E+11,4.055551874,25480,30430,5.13E+11,6.13E+11,94,7.7,3.311041089,80.4902439,1.827410769,82.89884796,5.8,..,..,824729101.2,2.619970582,1.159352162,20127400,0.5,..,0.1,..,..,102.26413,..,..,..,7741220,24.34419347,..,1.301529362
17.0276,..,99.4,17.16971145,72.3,10458.45019,5564.087169,1.807,1276410,6.93E+11,3.204160122,30310,31360,6.18E+11,6.40E+11,94,..,3.797194004,80.84146341,1.801853775,91.28509793,5.7,..,..,940407766.6,2.654777866,1.319789554,20394800,..,..,0.1,..,..,102.73932,..,..,..,7741220,24.83696907,..,1.46058121
17.0638,..,99.3,17.65139831,65.162,10490.48454,5709.344668,1.908,1267550,7.46E+11,2.794583316,34090,32970,7.06E+11,6.82E+11,94,..,5.092306597,81.04146341,1.821842846,96.26672665,5.6,..,..,1014841491,2.694232196,1.475227945,20697900,..,..,0.1,..,..,103.30405,..,..,..,7741220,24.5893841,..,1.614637068
17.1,3.762195122,99.2,17.86526004,..,10972.89174,5868.347097,1.959,1258690,8.53E+11,3.844309553,37300,34930,7.77E+11,7.28E+11,94,..,5.011631339,81.29268293,1.814599669,101.6430022,5.4,1210802,..,1341851616,2.711115161,0.624678435,20827600,..,..,0.1,0.2,..,105.18305,..,..,..,7741220,24.0931057,..,0.768615016
16.1404,..,99.1,18.16087566,..,10749.11055,5964.665776,1.984,1249830,1.05E+12,3.657912651,42330,35930,9.00E+11,7.63E+11,94,7.2,4.525577913,81.39512195,1.797239012,103.6926101,5.2,..,..,1526025147,2.765994559,2.00402174,21249200,0.4,..,0.1,..,..,105.14112,..,..,..,7741220,24.25531698,..,2.146571279
15.1808,..,99.1,18.20018196,61.96,10791.5931,5862.551944,1.971,1240970,9.28E+11,1.93692177,44050,38890,9.55E+11,8.44E+11,94,..,5.001877869,81.54390244,1.929179691,102.0649721,5,..,..,1334648953,2.823594496,2.06104513,21691700,..,..,0.1,..,..,105.30213,..,..,..,7741220,22.04365371,..,2.202217639
14.2212,..,99.1,17.74084505,..,10726.92818,5793.116026,1.928,1232110,1.15E+12,2.067465677,46630,37800,1.03E+12,8.33E+11,94,7.3,1.167233496,81.69512195,1.862399774,101.558682,4.8,..,..,1864472761,2.867858584,1.555489589,22031750,0.3,..,0.1,..,..,105.61943,..,..,..,7741220,20.52695527,..,1.695285378
13.2616,..,99.1,17.53887776,..,10627.29387,5745.23219,1.926,1235190,1.40E+12,2.462786173,50320,40280,1.12E+12,9.00E+11,94,..,6.252729416,81.89512195,1.769389864,105.5506209,4.5,..,..,2449287569,2.90798641,1.389527316,22340024,..,..,0.1,..,..,105.68968,..,..,..,7741220,20.35031222,..,1.527957416
12.302,3.140243902,..,17.07290468,67.75,10407.74031,5575.287093,1.92,1238270,1.55E+12,3.918161772,60210,41520,1.37E+12,9.44E+11,94,..,1.856527887,82.04634146,1.679917358,106.2611564,4.3,989375,..,2405316867,2.95920037,1.745820001,22733465,..,..,0.1,..,..,105.98445,..,..,..,7741220,21.11709698,..,1.865330137
12.1846,..,99.3,16.09583317,..,10220.8873,5468.391369,1.855,1241350,1.58E+12,2.584875111,66020,44760,1.53E+12,1.04E+12,94,..,-0.12417731,82.14878049,1.649533076,107.2461548,4.1,..,..,2389397584,3.010573526,1.72115144,23128129,..,..,0.1,..,..,105.99385,..,..,..,7741220,21.95811124,..,1.838175799
