SP.DYN.LE00.IN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,AG.LND.AGRI.ZS,EN.ATM.CO2E.KD.GD,SP.DYN.IMRT.IN,SH.DYN.MORT,SH.MED.PHYS.ZS,SH.MED.BEDS.ZS,AG.PRD.FOOD.XD,AG.PRD.CROP.XD,AG.PRD.LVSK.XD,SP.DYN.TFRT.IN,SP.ADO.TFRT,SH.STA.BRTC.ZS,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,SP.POP.65UP.TO.ZS,SP.POP.GROW,EN.POP.DNST,VC.IHR.PSRC.P5,SH.H2O.BASW.ZS,SH.H2O.SMDW.ZS,SH.STA.BASS.ZS,SH.STA.SMSS.ZS,SI.POV.GINI,SE.SEC.UNER.LO.ZS,SE.PRM.UNER.ZS,SE.XPD.TOTL.GD.ZS,SP.DYN.CBRT.IN,SH.XPD.GHED.GD.ZS,SH.XPD.PVTD.CH.ZS,SH.IMM.IDPT,SH.IMM.HEPB,SH.IMM.MEAS,SH.PRV.SMOK,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS
82.04390244,-2.222111937,69927.44229,-0.480467934,0.361827563,38.90828935,0.073480452,4,4.6,,5.1,105.53,107.44,105.13,1.5,4.1006,,15.25913358,68.12321086,16.61765556,1.249484631,195.9669706,0.7,99.99999842,94.25945797,99.89467432,99.00756974,32.9,,,5.04118,10.1,3.348023817,38.09449077,95,,92,,26.419,73.581,100,100
82.24634146,3.002798245,74605.77451,0.688233449,0.31720279,38.83490074,0.066796826,3.9,4.5,3.8053,5,104.12,92.84,106.96,1.52,3.9014,,15.05834216,68.05029022,16.89136761,1.041558058,198.018747,0.7,100.0000031,94.49865159,99.89406039,99.12514923,32.6,,0.4755,4.92605,10.3,3.327855095,38.22924197,95,,92,27.7,26.393,73.607,100,100
82.69512195,1.69275218,88415.61081,0.231336577,0.34225058,38.75898213,0.062269128,3.9,4.5,3.8241,4.9,109.67,115.67,108.05,1.52,3.7022,,14.95774879,67.9424995,17.09975171,1.111878943,200.2327615,0.6,100,94.73783784,99.89343939,99.24278638,31.7,,0.35159,4.96986,10.2,3.414372727,37.69357204,96,,93,27.2,26.369,73.631,100,100
82.69756098,1.006077812,83538.21282,-0.692545842,-0.174072952,38.68559352,0.06299427,3.9,4.4,3.8987,4.8,105.85,99.43,107.52,1.52,3.503,,14.86844675,67.80135944,17.33019381,1.061819329,202.3701995,0.6,100,94.97702703,99.89282211,99.36048239,31.6,,0.38832,5.03337,10.3,3.583890945,36.45261824,96,,93,27,26.347,73.653,100,100
82.79756098,1.852035453,85112.4696,-0.217308518,0.025327074,38.58892517,0.065865589,3.8,4.4,4.0185,4.7,103.2,90.29,106.65,1.52,3.355,,14.80842356,67.61946597,17.57211047,1.149879758,204.7106438,0.7,100,95.21621622,99.89220558,99.47823718,32.5,,0.21238,5.04048,10.2,3.552462906,35.88543236,96,,93,26.7,26.326,73.674,100,100
83.19756098,2.449179525,86605.51739,-0.01322916,-0.625429185,38.51351318,0.056426037,3.8,4.4,4.1053,,108.01,107.87,107.59,1.54,3.207,,14.78589696,67.41365649,17.80044655,1.220103973,207.2236258,0.5,100,95.45540541,99.89159035,99.53965761,32.5,,0.19298,5.05123,10.4,3.530914709,36.76972687,96,,94,26.3,26.304,73.696,100,100
82.89756098,1.333388501,82081.60921,-1.143900644,-0.626273152,38.43835449,,3.8,4.3,4.1782,,104.61,94.13,107.64,1.54,3.059,,14.79332632,67.20934339,17.99733029,1.138337152,209.5960066,0.7,99.99999707,95.4554026,99.89097323,99.53933489,32.3,0.29564,0.16862,5.10057,10.5,3.616922349,36.64248884,96,,94,26.1,26.282,73.718,100,100
83.60243902,1.722649108,80172.1933,-0.434607639,-0.604717781,38.36344603,,3.8,4.3,4.2363,,102.84,91.82,106,1.54,2.911,,14.83255741,66.93853889,18.2289037,1.092031174,211.8974034,0.5,100,95.45540541,99.89036265,99.53900522,33,0.44605,0.01341,5.11332,10.5,3.630415723,37.22013533,96,,94,25.7,26.261,73.739,100,100
83.55121951,1.799476694,80450.04582,0.533795988,-0.574037217,,,3.7,4.2,,,,,,1.52,2.763,,14.87249468,66.69663819,18.43086713,0.933155889,213.8839911,0.5,100.0000029,95.45540815,99.89037352,99.53931048,32.7,1.48403,0.14638,,10.3,3.764742613,36.39876842,97,,95,,26.239,73.761,,100
83.55121951,2.750516981,82796.54716,0.936313303,0.230702151,,,3.7,4.1,,,,,,1.52,2.6438,,14.91095477,66.46582867,18.62321656,0.72369025,215.5213784,,,,,,,,,,10,,,96,72,96,,26.203,73.797,,
76.34146341,2.948022174,33440.79481,2.497795444,1.684753711,62.31440019,0.191852178,4.7,5.6,,4.300000191,98.1,100.71,96.06,1.73,7.4514,98.7,18.26785579,66.79691772,14.93522649,0.330886246,125.425383,1,,,,,,,0.21246,7.93116,12.4,,,99,,92,,14.914,85.086,,100
76.59268293,3.746862614,30743.54768,2.903282032,3.01797427,62.38510488,0.172122954,4.6,5.5,,4.3,98.45,103.51,95.25,1.77,7.1736,98.8,18.46946582,66.67677677,14.85375742,0.334233619,125.8452981,1.1,100.0000011,93.83339188,99.59724178,92.14891509,23.8,0.66563,0.07048,8.08434,12.6,6.735337526,16.89263284,97,,99,38.3,14.9,85.1,100,100
76.79268293,0.823153021,30751.65435,2.337870003,2.518414203,63.06858355,0.175998495,4.5,5.4,3.658,4.2,99.54,100.33,97.12,1.74,6.8958,98.9,18.5578853,66.55990543,14.88220928,0.358315679,126.2970304,1,99.99999544,93.83338653,99.5972359,92.14891153,,6.74571,0.15307,8.21545,12.2,7.046385109,16.59431607,97,,94,,14.85,85.15,100,100
76.89512195,0.466345549,33228.69354,2.424436612,2.347647487,62.80933302,0.172304541,4.4,5.3,2.925,4.3,99.4,95.71,99.05,1.72,6.618,98.8,18.65220767,66.44286658,14.90492575,0.319487125,126.7011784,0.9,99.99999659,93.83338761,99.59723664,92.14891172,,2.94391,0.13935,8.21303,11.9,7.293207943,16.19421691,98,,95,,14.75,85.25,100,100
77.14390244,0.390058529,40458.7774,2.075078206,1.481829837,62.64435541,0.18465824,4.3,5.2,2.9983,4.1,99.73,99.4,99.18,1.76,6.4682,98.9,18.7258584,66.33126464,14.94287696,0.272010444,127.046288,1.2,100.0000034,93.83339399,99.59724298,92.14891633,25.6,,,8.12193,12,7.4710235,16.09014869,96,,96,,14.64,85.36,100,100
77.49268293,2.668219291,46511.59833,1.154356931,2.095733069,62.36153665,0.16252224,4.2,5,3.0427,4,101.14,102.53,100.52,1.78,6.3184,98.6,18.75318934,66.22573162,15.02107904,0.258432282,127.3750412,0.8,100,94.14477011,99.59723876,92.14891221,24.9,0.73079,1.74155,8.20763,12,7.525625825,16.45091921,95,,96,,14.434,85.566,100,100
77.84390244,2.336641325,48799.8256,1.817814583,2.906424032,63.79919868,0.147808874,4,4.8,3.2001,3.9,101.54,101.97,100.44,1.8,6.1686,98.8,18.72795665,66.11934776,15.15269559,0.275481733,127.72642,1,100.0000034,94.45615262,99.59724094,92.14891445,25.2,0.52753,1.4334,8.08557,11.9,7.612813264,16.25593901,93,,95,30.7,14.144,85.856,100,100
78.09512195,3.913007941,52026.99951,1.924221385,2.076179608,63.86990337,0.166077416,3.9,4.6,3.163,3.8,97.32,95.49,99.04,1.85,6.0188,98.7,18.63412392,65.97682414,15.38905193,0.328645159,128.1468772,0.5,99.99999776,94.76752661,99.59723437,92.14890912,25.9,0.99908,1.10313,7.72991,12,7.689893246,16.12974405,93,,90,,13.902,86.098,100,100
78.19512195,0.909238959,58487.05497,1.693265862,2.432280554,62.76219656,0.150422298,3.7,4.5,3.419,3.7,100.95,96.71,101.98,1.84,5.869,97.8,18.50555063,65.83647186,15.65797751,0.443466054,128.7164271,0.7,99.99999888,95.07890699,99.5972347,92.14890894,26.2,1.43003,0.49263,7.6156,11.7,7.805928588,16.29170477,87,,89,,13.707,86.293,100,100
78.44634146,-0.512016735,64322.0635,3.416267943,4.134692959,62.88003771,0.141201266,3.6,4.3,3.3935,3.6,103.89,104.76,100.63,1.89,5.5824,,18.34766683,65.69187022,15.96046295,0.58754759,129.4749234,1,100.0000011,95.39028842,99.59723613,92.44518689,25.2,0.62882,0.64905,7.47605,11.8,7.991418242,15.98013341,88,,87,,13.513,86.487,100,100
78.59756098,-4.906547729,58163.27688,1.30470991,0.529022254,62.07871789,0.140818291,3.5,4.2,3.4013,3.5,104.36,112.93,98.66,1.84,5.2958,98.7,18.16235125,65.5404398,16.29720895,0.535079062,130.1695734,0.9,100.0000011,95.70166772,99.59723545,92.74215638,26.7,0.1287,0.9263,8.44888,11.4,9.015395492,15.54124206,89,,84,,13.346,86.654,100,100
79.1,1.87099111,58041.39844,2.31092437,3.224072912,61.89017205,0.144848624,3.5,4.1,3.5791,3.5,102.05,99.9,102.15,1.87,5.0092,98.5,17.949721,65.3825742,16.6677048,0.444197155,130.7490691,0.8,100.0000033,96.01304914,99.59723706,93.03982122,27.2,0.17853,1.20359,8.55955,11.4,8.667422086,16.12027884,90,,85,24.7,13.205,86.795,100,100
79.8,1.336777778,61753.64713,2.758682261,0.638643457,63.39853877,0.124563508,3.4,4.1,3.6184,3.1,105.13,101.86,103.16,1.75,4.7226,98.5,17.81047677,65.1572512,17.03227202,0.411737855,131.2885223,0.8,99.99999563,96.32442108,99.59722876,93.33817149,27.3,0.32071,0.8952,8.48486,10.6,8.489214629,16.38637781,91,,87,23.6,13.043,86.957,100,100
80.05121951,0.226499797,58507.50805,2.397914857,2.375183622,62.4910693,0.111387359,3.4,4.1,3.6461,,105.62,104.43,102.55,1.73,4.436,98.2,17.56836645,64.94189973,17.48973383,0.376272243,133.1643725,0.8,99.99999674,96.63580144,99.59722912,93.63722072,27.8,2.53065,0.56609,7.23782,10.4,8.600666374,16.02018625,94,,90,22.5,12.858,87.142,100,100
80.3,0.933340957,61191.1937,0.78907178,0.888170898,62.13384139,0.116733946,3.5,4.1,3.6395,3.1,101.8,103.6,98.69,1.67,4.3734,96.3,17.28485167,64.6886875,18.02646083,0.416901361,133.7206954,0.9,100.0000032,96.73979114,99.597235,93.93696746,28.5,3.00435,0.25345,8.49443,10,8.569008857,15.7387808,94,,89,21.7,12.708,87.292,100,100
80.7,1.619393817,62548.98473,0.56402054,1.032108573,62.61014527,0.099864022,3.5,4.2,3.644,,104.93,112.08,99.23,1.69,4.3108,95.9,17.03258503,64.39695943,18.57045554,0.507053283,134.4004525,1.3,100.0000022,96.73849204,99.59723343,94.2374015,28.4,2.89923,0.50161,7.63485,10.1,8.563678712,15.81046581,94,,90,20.7,12.59,87.41,100,100
80.70243902,2.34259043,53254.856,0.452034154,0.433060777,62.18147178,,3.6,4.2,3.6743,2.5,107.03,115.63,100.3,1.71,4.2482,95.4,16.84315999,64.10939592,19.0474441,0.70642385,135.3532508,1.1,99.99999678,96.73721088,99.59722761,94.53852598,28.2,2.14711,0.05955,,10.2,8.609555662,15.81679732,93,,91,19.9,12.474,87.526,100,100
80.85365854,3.245957666,54663.99837,0.25,0.254595195,62.01476542,,3.6,4.3,4.4567,,103.33,103.8,100.31,1.79,4.1856,94.4,16.59726975,63.98027856,19.42245168,0.780392644,136.4136699,1,99.99999893,96.73593698,99.59722928,94.84034835,28.2,1.26043,0.01017,,10.8,8.564700186,15.87758213,94,,94,19.1,12.358,87.642,100,100
81.10243902,2.036165206,57141.05984,1.14713217,1.133529645,,,3.6,4.3,,,,,,1.75,4.123,,16.49169248,63.84881462,19.6594929,0.643350904,137.2941176,1.2,99.99999894,96.73467194,99.59722882,94.8403479,28.7,0.5455,0.20221,,10.6,8.493383974,15.97601026,98,,97,,12.243,87.757,,100
81.35121951,2.391329685,61350.34791,0.813609467,0.845682605,,,3.6,4.2,,,,,,1.75,4.169,,16.45826256,63.7287848,19.81295264,0.495838926,138.0673017,,,,,,,,,,10.6,,,97,,95,,12.126,87.874,,
77.72682927,1.891959008,26725.91522,0.585433144,0.338508698,49.14894836,0.271387005,4.5,5.5,3.2,9.199999809,100.78,98.99,98.94,1.36,12.8164,98.7,15.85285609,67.96026368,16.18688023,0.064634578,235.2577311,1.2,,,,,,,13.13157,,9.4,,,97,81,92,,25.242,74.758,,100
77.92682927,2.895186947,23635.92922,1.440268187,-0.472642572,48.91245164,0.266161626,4.4,5.4,3.3,9.1,102.12,106.3,98.27,1.38,12.6676,98.6,15.672555,67.83921211,16.48823289,0.1354316,235.5968133,1.2,99.9999976,99.79999761,99.21810797,95.46433175,28.8,,13.53527,,9.3,7.70066306,21.71994001,90,84,92,35.3,25.035,74.965,100,100
78.32926829,1.697732361,23607.88286,1.983856936,1.288793838,48.82201204,0.26918703,4.3,5.2,3.3,9,101.71,103.5,98.99,1.35,12.5188,98.6,15.49439907,67.60595765,16.89964328,0.168225361,236.0273001,1.1,100.0000024,99.80000239,99.21873123,95.47851931,30.3,,0.63864,,8.9,7.724889368,21.75274789,93,86,94,,24.83,75.17,100,100
78.22926829,-0.198459063,25077.72908,1.420805605,1.378618717,48.63555581,0.262158841,4.2,5.1,3.3,8.9,98.2,95.24,98.93,1.34,12.37,98.6,15.23167893,67.37253548,17.39578559,0.168128319,236.4515708,1.2,100,99.8,99.21934435,95.49263073,29.9,0.34916,4.48693,,8.7,7.880993187,22.10012972,93,87,94,,24.626,75.374,100,100
78.3804878,-0.713533477,30243.57653,1.034227766,1.33494528,48.74000172,0.261843179,4.1,5,3.369,8.7,94.64,84.46,99.2,1.34,11.8502,98.6,14.92891694,67.13905687,17.93202619,0.055363304,236.6164273,1.1,100,99.8,99.21995682,95.5066754,30,0.23088,3.61075,,8.6,8.016107231,22.45688438,97,90,95,,24.423,75.577,100,100
78.6804878,1.1899149,34044.05363,1.665733409,1.100779987,48.77999828,0.25687397,4,4.9,,8.6,103.42,107.03,100.18,1.36,11.3304,98.2,14.64863259,66.91467656,18.43669085,-0.021709728,236.5921954,1.1,99.99999761,99.79999761,99.22056388,95.65459933,30.4,0.084,2.70148,,8.6,7.666232437,23.94860387,96,88,96,,24.221,75.779,100,100
78.93170732,0.721853765,34507.36881,1.546909652,0.415029754,48.83300837,0.248906323,3.9,4.7,,8.5,99.56,99.45,100.24,1.34,10.8106,98.2,14.41663216,66.71504331,18.86832453,-0.056778262,236.4646806,1.1,99.99999761,99.79999761,99.22117033,95.80251577,32.1,0.72279,2.04134,,8.3,7.753144205,24.19419885,96,90,96,33.7,24.02,75.98,100,100
79.13170732,3.814587905,36323.44774,1.577428259,0.399074134,48.59486121,0.245562752,3.8,4.6,3.44,8.3,97.02,93.51,99.58,1.33,10.2908,98.4,14.17186269,66.50495348,19.32318383,-0.112797498,236.2251979,1,100,99.8,99.22177309,95.95035362,31.3,1.72993,1.96939,4.2793,8.2,7.624235004,24.63850677,96,87,96,,23.821,76.179,100,100
79.53414634,2.984077273,41587.2129,2.298341797,1.762740902,48.61330198,0.227955379,3.7,4.5,3.483,8.2,100.51,95.38,102.15,1.37,9.771,98.4,13.98338514,66.31166703,19.70494783,-0.133718573,235.9433619,0.9,100,99.8,99.22237348,96.09824741,31.3,2.90346,1.62444,4.34303,8.3,7.505640388,24.72635508,96,86,97,,23.622,76.378,100,100
79.73658537,0.962266442,45427.15168,2.628381749,0.906944366,48.53569687,0.225788051,3.6,4.4,3.531,8.2,103.98,103.53,104.2,1.38,9.4294,98.5,13.83937449,66.13711176,20.02351375,-0.190142845,235.5221782,0.9,100,99.8,99.22296784,96.2460596,31.1,2.46548,2.53014,4.40954,8.3,7.660184056,24.58475232,96,87,97,,23.425,76.575,100,100
79.83658537,-5.697151628,41485.90165,0.31273763,1.845471971,48.43808267,0.221545359,3.5,4.3,,8.2,106.24,106.88,105.74,1.36,9.0878,98.3,13.70672231,65.99266964,20.30060806,-0.25338341,234.9396374,1,99.99999759,99.79999759,99.22355681,96.39385753,30.5,2.19491,2.93107,4.88048,8.1,8.439527452,16.64021313,96,88,97,,23.229,76.771,100,100
79.98780488,4.178969038,41531.9342,1.103809161,0.646158248,47.91003242,0.223433707,3.5,4.2,3.7536,8.2,104.55,94.79,108.19,1.39,8.7462,98.3,13.56838275,65.87886682,20.55275043,-0.153198447,234.6069082,1,100,99.8,99.22414754,96.54164684,30.2,2.59137,2.35302,4.91368,8.3,8.33689943,16.66584462,96,88,97,32.2,23.034,76.966,100,100
80.43658537,3.924133418,46644.77603,2.075174525,1.070513935,47.96591692,0.207528154,3.4,4.1,3.8454,8.2,106.22,95.21,110.54,1.39,8.4046,98.3,13.50929642,65.78525291,20.70545067,-1.853714629,230.3046333,0.9,100,99.8,99.22473285,96.68942054,30.5,3.35749,2.45141,4.8078,8.3,8.087839186,16.84018373,95,87,97,32,22.84,77.16,100,100
80.53902439,0.41955108,43858.36306,2.008490922,1.495424054,47.81086819,0.208738538,3.4,4,3.9152,8.2,106.7,98.61,109.64,1.41,8.063,98.5,13.42680146,65.74820938,20.82498916,0.187727801,230.7506255,0.8,100,99.8,99.224763,96.82427829,,2.13488,3.29518,4.93331,8.4,8.135781437,16.95917696,95,87,97,31.7,22.83,77.17,100,100
80.4902439,0.428243262,46285.76407,1.50472098,1.968882247,47.85886265,0.212751003,3.3,4,4.0043,8.3,107.32,98.89,110.4,1.42,8.0694,98.5,13.33107162,65.73234874,20.93657965,0.272900215,231.1557126,0.8,100.0000024,99.8000024,99.22479557,96.95914207,31.1,3.13701,3.58947,4.93497,8.5,8.349680156,16.19422436,93,87,97,31.4,22.82,77.18,100,100
81.0902439,2.225688749,47959.99327,0.906797949,1.861849459,47.93637145,0.197832948,3.3,3.9,4.0827,,112.98,111.9,112.02,1.47,8.0758,98.5,13.25209933,65.68373814,21.06416253,0.416877359,232.1080539,0.9,100,99.8,99.22482336,97.09400396,,4.26125,3.23601,4.92086,8.8,8.443641663,15.76860696,93,87,97,31.1,22.81,77.19,100,100
80.64146341,1.739749823,41139.54457,0.51442054,1.736191813,47.9592063,,3.2,3.9,4.1383,,109.04,101.01,112.54,1.5,8.0822,98.7,13.21693873,65.56447055,21.21859072,0.865702644,234.1536686,0.8,100,99.8,99.22485351,97.22887062,31.7,4.6814,1.85685,4.80518,9,8.529745787,15.85940868,93,87,97,30.9,22.8,77.2,100,100
80.9902439,2.229999967,42098.92045,0.491748625,1.177006799,47.67861232,,3.2,3.8,4.2087,,107.92,98.52,112.54,1.59,8.0886,,13.31529904,65.39599085,21.28871011,0.807218539,235.7129294,1.2,100,99.8,99.22492593,97.23057334,31.9,4.64572,0.51429,4.80093,9.6,8.597800136,15.68462998,93,87,97,30.6,22.776,77.224,100,100
80.99268293,2.465030029,44240.04411,1.509496558,1.047329806,,,3.2,3.7,,,,,,1.57,8.095,,13.45068836,65.17782359,21.37148805,0.37372456,236.5954946,1,100,99.8,99.22503756,97.23319826,,4.71585,0.5293,,9.5,8.734278381,15.49063027,93,87,97,,22.739,77.261,,100
80.99268293,1.527446298,47603.02763,1.732167661,1.512025543,,,3.1,3.7,,,,,,1.56,7.8568,,13.6210301,64.9170079,21.461962,0.300526702,237.3709698,,,,,,,,,,9.5,,,93,87,97,,22.688,77.312,,
78.71707317,4.490491316,15715.33227,2.31034695,2.541171038,59.62277751,0.257849585,4.5,5.6,4.3147,4.099999905,92.56,91.9,94.75,1.17,8.8896,,14.9976282,68.58080702,16.42156479,0.405323026,80.86431804,1.2,,,,,,2.84667,0.02612,4.27052,9.4,,,95,80,95,,23.819,76.181,,100
78.96585366,5.24599468,14713.06571,3.433516755,3.329704778,59.65130261,0.255477972,4.4,5.4,4.3769,3.7,99.96,102.5,95.35,1.22,9.3164,,14.73679425,68.59628352,16.66692223,0.447137015,81.29832465,1.4,100,98.83857513,99.90186631,94.40334391,34.3,2.58638,0.16409,4.17637,9.8,4.863798991,28.64209712,95,77,94,39.5,23.738,76.262,100,100
79.36829268,3.932948843,15355.70317,3.589834949,4.10828642,59.21527722,0.248645248,4.3,5.3,4.3587,3.6,101.16,102.71,97.69,1.23,9.7432,,14.51214219,68.76462977,16.72322804,0.694068084,81.94337639,1.4,100,98.81948927,99.90222486,94.40477022,,1.64023,0.13987,4.11988,9.9,4.818014428,28.9706856,96,83,96,,23.657,76.343,100,100
79.56829268,2.731022232,17025.53198,3.065765372,4.084599751,58.95118628,0.255597338,4.1,5.1,4.4279,3.5,100.15,99.78,102.14,1.25,10.17,,14.37046431,68.90737349,16.72216221,1.412595405,83.02251924,1.3,100.0000023,98.8004057,99.90246156,94.40245572,,0.74871,0.0938,4.13603,10.1,4.832826555,28.95956337,98,82,97,,23.467,76.533,100,100
79.6195122,2.981894836,21463.44266,3.039233684,3.933545203,58.39826927,0.253387759,4,5,4.4701,3.5,110.71,114.29,104.38,1.3,10.684,,14.29724207,69.01135407,16.69140386,1.808454468,84.50881393,1.4,99.99999771,98.78131528,99.90262639,94.40152904,31.8,0.61619,0.01106,4.16717,10.4,5.369073153,28.68761718,98,81,98,,23.222,76.778,100,100
79.87073171,3.122795242,24861.2828,3.03920165,3.882162829,58.23750952,0.259742361,3.9,4.9,4.4904,3.4,102.18,104.9,101.99,1.31,11.198,,14.26315413,69.06789442,16.66895145,1.725466303,85.98480508,1.2,100.0000023,98.76223391,99.90279838,94.48759192,33.3,0.86575,0.03992,4.14829,10.6,5.450418964,28.43162715,97,97,97,,22.978,77.022,100,100
80.17073171,3.652032674,26419.29686,3.368453988,4.10104389,58.43435052,0.260951332,3.8,4.7,4.5211,3.4,95.65,91.68,99.51,1.33,11.712,,14.24663549,69.07534255,16.67802196,1.689349047,87.4654972,1.2,100.0000022,98.74314801,99.90296613,94.68393911,32.4,0.47577,0.14021,4.13003,10.6,5.513526127,28.14246416,96,96,97,35.8,22.737,77.263,100,100
80.82195122,4.102727115,28365.31349,3.515374911,3.979585314,57.34297968,0.248238228,3.7,4.5,4.5408,3.3,102.17,103.42,98.5,1.36,12.226,,14.39200654,68.90773938,16.70025408,1.690352556,88.97614934,1.1,99.99999782,98.7240578,99.90312875,94.88005411,33.5,0.25808,0.16116,4.16759,10.8,5.619192496,27.5341928,98,97,97,,22.498,77.502,100,100
80.87317073,3.604687971,32549.97098,2.787030473,3.416447158,56.10787201,0.245213867,3.6,4.4,4.5843,3.3,100.54,102.27,99.44,1.38,12.74,,14.53993033,68.71970277,16.7403669,1.851081308,90.61490052,1.1,99.9999957,98.70496985,99.90329176,95.07595509,34.1,0.80608,0.05856,4.23332,10.9,5.69472611,27.2908777,96,96,97,,22.26,77.74,100,100
81.17560976,0.887145182,35366.2596,4.075660764,2.254248002,56.41940658,0.223414841,3.4,4.2,4.6519,3.2,100.53,99.89,102.54,1.45,11.9864,,14.67249719,68.51686057,16.81064224,1.595330499,92.12932237,0.9,99.99999788,98.68588614,99.90345835,95.2716385,34.2,1.34935,0.00932,4.50094,11.3,6.103339419,26.36482418,97,97,98,,22.024,77.976,100,100
81.47560976,-3.763231927,32042.47408,-0.287996835,0.143905294,56.09032206,0.203211501,3.3,4,4.7128,3.2,101.88,102.31,98.14,1.38,11.2328,,14.76346218,68.32090889,16.91562893,0.885735981,92.97506517,0.9,99.9999979,98.6668003,99.90362212,95.46710254,34.9,2.23568,0.05337,4.86771,10.6,6.772704422,24.61524159,96,96,98,,21.79,78.21,100,100
81.62682927,0.163010231,30502.71971,1.79988133,0.153388675,55.08889822,0.190685172,3.2,3.9,3.7409,3.2,104,105.54,99.63,1.37,10.4792,,14.79343458,68.15238494,17.05418048,0.460408305,93.15193096,0.9,100.0000021,98.64771857,99.90378942,95.66235756,35.2,3.44823,0.06822,4.81912,10.4,6.736019999,25.24895668,97,97,95,32.7,21.558,78.442,100,100
82.47560976,-0.814373455,31636.44631,3.196146412,-0.019750748,54.04096983,0.191993187,3,3.7,3.8216,3.1,107,109.43,102.68,1.34,9.7256,,14.94496248,67.72598007,17.32905745,0.355338396,93.50783588,0.8,100.0000021,98.6286327,99.90395076,95.85740329,35.7,5.68537,0.0461,4.86633,10.1,6.69504106,26.25079751,97,97,97,32.1,21.327,78.673,100,100
82.42682927,-2.959441302,28324.42934,2.446000185,-0.11455774,53.86137822,0.193630181,2.9,3.6,3.8165,3,93.01,87.56,101.27,1.32,8.972,,14.97516736,67.38204018,17.64279246,0.064925963,93.50683713,0.8,99.9861693,98.59590639,99.90411361,96.05224473,35.4,5.15822,0.11682,4.43188,9.7,6.547799706,27.82130241,97,96,97,31.5,21.098,78.902,100,100
83.07804878,-1.435394259,29059.54795,1.408546292,0.398439553,53.44395198,0.175865286,2.9,3.5,3.8046,3,113.67,120.78,100.81,1.27,8.7226,,14.93824226,67.08087727,17.98088047,-0.32766904,93.2009456,0.6,99.95663527,98.54770543,99.90426072,96.24687893,36.2,3.08975,0.22942,4.32834,9.1,6.404937804,28.99296284,96,95,95,30.9,20.867,79.133,100,100
83.22926829,1.383907943,29461.55033,-0.150870313,-0.223368485,53.13368385,0.171226614,2.8,3.4,3.7975,,102.02,101.86,101.63,1.32,8.4732,,14.90560558,66.77511668,18.31927774,-0.298951059,92.92273645,0.7,99.9269377,98.49935454,99.90437773,96.4264862,36.1,1.2908,0.26721,4.2799,9.2,6.352450699,29.60309386,97,96,96,30.4,20.634,79.366,100,100
82.83170732,3.83517266,25732.01836,-0.500461321,0.54555601,53.18906052,,2.7,3.3,3.8493,,105.82,107.08,101.78,1.33,8.2238,,14.90632506,66.44684001,18.64683493,-0.077588862,92.95268301,0.7,99.92672465,98.48007266,99.90433468,96.53435581,36.2,0.09262,0.32778,4.27239,9,6.487631053,28.7807405,97,97,96,29.7,20.398,79.602,100,100
83.32926829,3.03130133,26505.62433,-0.202671741,0.322898794,52.57724744,,2.7,3.2,4.0691,,103.9,108.71,95.35,1.34,7.9744,,14.76539076,66.32406859,18.91054065,0.08443015,93.04827901,0.6,99.92650556,98.46078491,99.90428643,96.62022986,35.8,0.28029,0.95535,4.20911,8.8,6.37787208,28.90890539,97,97,97,29.3,20.16,79.84,100,100
83.28292683,2.891768107,28100.85228,1.956083333,1.381120778,,,2.6,3.1,,,,,,1.31,7.725,,14.70333798,66.15081329,19.14584873,0.234587923,93.26780444,0.7,99.92627831,98.4414892,99.90423089,96.62017615,34.7,0.15442,2.53093,,8.4,6.265867501,29.38379943,95,95,98,,19.92,80.08,,100
83.33414634,2.351008131,30370.89233,1.675067615,1.093106375,,,2.5,3,,,,,,1.31,7.4904,,14.66700111,65.95449137,19.37850752,0.435388818,93.52905826,,,,,,,,,,7.9,,,93,94,97,,19.679,80.321,,
78.75609756,3.421373816,24673.19897,0.537141639,0.203811138,54.6584316,0.164298156,4.5,5.5,,8.300000191,105.33,105.3,103.5,1.81,7.5022,,19.04174579,65.04106908,15.91718512,0.514456335,110.4829669,1.6,,,,,,4.90731,3.17907,5.67414,12.9,,,97,24,83,,24.386,75.614,,100
79.05609756,3.923669204,22364.02939,1.675959887,1.553290276,54.43607963,0.155227146,4.4,5.4,,8.2,103.27,103.11,102.83,1.89,7.6438,,18.90702338,65.03560716,16.05736946,0.684929254,111.2420962,1.8,99.89733308,96.77525697,98.66303142,89.46041003,31.1,5.23141,3.54871,,13.3,7.560290396,21.11943662,97,26,84,34.9,24.129,75.871,100,100
79.15853659,1.983721402,22433.55571,1.634780795,2.008334202,54.26422923,0.158640927,4.3,5.2,,8.1,98.03,94.57,103.41,1.9,7.7854,99.6,18.84061048,64.99006334,16.16932618,0.727786405,112.0546543,1.7,99.90584622,96.78350405,98.66225639,89.46936133,,5.64408,3.63417,,13.1,7.658915222,21.08789682,97,28,85,,23.873,76.127,100,100
